gene	TCGA-BH-A18U-01	TCGA-BH-A1EO-01	TCGA-BH-A1EV-01	TCGA-BH-A0C0-01	TCGA-AC-A2FM-01
ADAM9	114.01972	69.661773	20.108923	8.222063	35.869247
ADAMDEC1	4.470541	2.229675	0.07622	29.171806	0.264001
ADAMTS1	25.317026	6.048221	2.06888	2.498565	4.876493
ADAMTS10	0.375451	1.088012	2.023139	1.021113	0.795799
ADAMTS12	4.050328	13.472645	7.986972	1.61685	1.942673
ADAMTS13	0.685374	0.301961	1.266683	1.171506	1.642248
ADAMTS14	0.543872	1.87213	1.211914	0.399224	0.278764
ADAMTS15	4.827215	4.562032	23.441241	18.910477	23.546413
ADAMTS16	0.601353	7.145926	5.25549	0.109522	0.351856
ADAMTS17	0.238305	1.013443	0.907987	0.23104	1.455714
ADAMTS18	0.94985	0.46458	1.006804	0.043104	0.091439
ADAMTS19	0.657901	0.01471	0.299877	0.09417	0.271599
ADAMTS2	12.961902	36.413617	10.627661	7.803216	5.762354
ADAMTS20	0.064468	0.010985	0.009331	0.003057	0.004558
ADAMTS3	0.127131	0.567786	0.274496	0.171489	0.090224
ADAMTS4	2.162351	5.406515	4.245333	4.85955	1.806211
ADAMTS5	1.023979	3.818234	1.16774	0.530573	0.342607
ADAMTS6	0.340138	1.349519	0.66255	0.219691	0.127142
ADAMTS7	0.955957	2.291492	1.580036	0.896574	1.174242
ADAMTS8	0.024916	0.128979	0.01494	0.078328	0.35758
ADAMTS9	1.050671	2.33636	0.631117	0.995157	0.982789
ADAMTSL1	0.701561	0.644198	2.162291	0.571543	0.236801
ADAMTSL2	1.511132	3.702262	1.997405	0.781157	2.403002
ADAMTSL3	1.861793	1.049363	1.037415	0.267868	0.683554
ADAMTSL4	1.07128	1.232669	4.034163	2.155012	0.36948
ADAMTSL5	0.439676	1.250862	2.171632	2.443281	0.264055
ADAP1	0.073149	0.193821	1.007844	2.414562	0.456436
ADAP2	4.215852	7.346925	3.338068	5.2669	2.512923
ADAR	80.405599	76.507161	61.333368	68.533348	52.125256
ADARB1	1.773617	2.54786	3.573662	2.62071	4.760479
ADARB2	0.018376	0.058013	0.107661	0.296971	0.100468
ADAT1	6.667938	6.590782	5.415118	4.536049	6.331344
ADAT2	0.946882	0.413921	0.275469	1.999745	0.207012
ADAT3	0.136739	0.426735	0.838234	3.632633	0.435272
ADCK1	1.126371	1.431319	1.537754	1.799031	13.067418
ADCK2	12.871647	17.168112	6.877847	16.95063	17.97645
ADCK5	2.970901	3.413725	4.472779	12.65386	11.556015
ADCY1	0.124939	0.470365	0.628027	0.428771	22.913305
ADCY10	0.052449	0.034555	0.085305	0.122632	0.021506
ADCY2	0.631558	0.317512	0.134852	0.560563	0.079045
ADCY3	5.56218	4.469077	1.846023	6.235499	4.688414
ADCY4	0.474974	0.818481	0.510959	0.642281	1.769613
ADCY5	4.681169	2.845036	1.858179	4.254763	4.932617
ADCY6	6.801494	5.278138	10.613903	3.807096	24.527518
ADCY7	0.729409	3.109503	1.00223	2.062846	0.684615
ADCY8	0.005402	0.031139	0.002834	0	0.005537
ADCY9	3.357244	4.093491	6.205647	8.313493	11.476563
ADCYAP1	0.507729	0.076658	0.00444	0.064012	0.164817
ADCYAP1R1	0.051842	0.287214	0.304134	0.090747	0.374419
ADD1	9.311168	18.357015	15.421071	9.097813	37.555198
ADD2	0.078762	0.416385	0.170623	0.213158	0.138039
ADD3	4.427842	26.897883	40.284044	18.405036	19.41254
ADGB	0	0	0.017386	0.002849	0
ADGRA1	0	0	0.002598	0	0
ADGRA2	2.660785	7.807457	4.153286	2.34248	6.612125
ADGRA3	1.717831	4.517892	2.567745	0.502689	2.044642
ADGRB1	0.041583	0.108144	0.018372	0.571917	0.538448
ADGRB2	0.859345	2.099191	5.562774	0.202695	4.651432
ADGRB3	0.014884	0.04903	0.010412	0.006823	0.007629
ADGRD1	0.250491	0.311687	0.044764	0.076726	0.33415
ADGRD2	0	0	0	0.003992	0.044636
ADGRE1	0.143317	0.479263	0.10937	0.238924	0.102395
ADGRE2	0.616185	1.270174	0.370307	1.176194	0.187583
ADGRE3	0.017024	0	0	0.01561	0.011634
ADGRE5	3.60752	4.636254	2.215998	25.861408	3.152273
ADGRF1	0.040245	0	0.155295	0.260686	0.005323
ADGRF2	0	0.004146	0.002642	0	0.002581
ADGRF3	0.067068	0.069042	0.070376	0.073026	0.068752
ADGRF4	0.009495	0.086017	0.02989	0.22854	0.009734
ADGRF5	4.75472	9.386553	4.145785	4.138767	7.556836
ADGRG1	18.196463	8.902226	13.410658	10.663255	9.079843
ADGRG2	0.02378	0.334235	0.074858	0.082856	0.069882
ADGRG3	0.014504	0.063704	0.005073	0.339115	0.02478
ADGRG4	0.001598	0	0	0	0.001638
ADGRG5	0.101789	0.067969	0.01732	1.082139	0.056403
ADGRG6	5.249873	0.976425	0.727719	9.381639	0.264896
ADGRG7	0.007871	0	0	0	0
ADGRL1	5.736311	8.098454	8.346011	13.488319	9.652769
ADGRL2	2.040952	6.712987	2.751603	1.324993	2.209255
ADGRL3	0.047154	0.2671	0.045859	0.083836	0.042443
ADGRL4	6.769254	16.56267	4.348993	7.621399	8.647107
ADGRV1	0.874191	0.053036	2.575762	0.284563	0.547095
ADH1A	0.00713	0.058717	0.022444	0.029418	0.007309
ADH1B	0.718099	4.458759	0.018126	0.790794	3.402379
ADH1C	0.025967	0.256614	0.054494	2.49993	0.186329
ADH4	0.006563	0.02162	0	0.009027	0.033639
ADH5	17.293604	21.737683	14.35181	24.085256	18.992855
ADH6	0.003658	0.01205	0.038385	0.045281	0.044999
ADH7	0	0	0	4.388551	0
ADHFE1	0.76847	0.7354	1.207291	2.190605	2.446909
ADI1	6.433901	6.519511	13.408106	10.696771	2.698133
ADIG	0	0	0	0	0
ADIPOQ	0.520005	4.27672	0.010986	0.691195	6.604236
ADIPOR1	69.358288	48.225221	81.444331	61.84986	54.99422
ADIPOR2	27.421826	33.617436	17.508084	26.809509	47.839745
ADIRF	0	0.02657	0	0	0
ADK	15.355956	11.26798	11.661729	17.420321	5.836328
ADM	7.794918	1.531692	2.995752	3.120116	0.722557
ADM2	2.191242	0.272858	13.147825	4.261707	2.130471
ADM5	0.093709	0.138912	0.393319	0.489758	0.144093
ADNP	36.199964	24.513354	25.679549	32.808409	21.458427
ADNP2	4.846434	5.273664	5.288935	5.737518	11.742559
ADO	10.808279	8.444146	7.834057	12.02042	12.781403
ADORA1	0.595414	1.531155	0.55625	0.470212	14.04623
ADORA2A	0.057593	0.050593	0.032231	0.132019	0.232221
ADORA2B	1.255879	0.363814	0.337729	0.815904	1.804962
ADPGK	7.385939	5.910509	6.474106	10.277791	11.027333
ADPRH	2.243078	4.412765	3.320044	2.792369	1.498362
ADPRHL1	2.408272	2.086494	4.301778	2.948469	16.931539
ADPRHL2	18.849998	14.895835	39.609565	33.505398	15.583279
ADPRM	4.163937	3.48647	2.57567	4.168754	3.636868
ADRA1A	0.011012	0.009069	0.028887	0.03029	0.047975
ADRA1B	0.074105	1.159538	0.505431	0.203841	0.74066
ADRA1D	0.057703	0.076034	0.042384	0.015873	0.408149
ADRA2A	3.654031	3.731471	2.399762	0.904609	3.450518
ADRA2B	0.052534	0.070795	0.245553	0.144506	0.455301
ADRA2C	0.62801	1.97142	1.418738	0.548729	17.177508
ADRB1	0.0395	0.111532	0.065133	0.046566	0.06363
ADRB2	0.346019	0.785569	0.623125	0.752437	0.484126
ADRB3	0.005457	0	0.022906	0.007506	0.016783
ADRM1	41.443117	14.756322	26.14402	54.311535	44.047682
ADSL	13.500828	7.137693	9.59233	10.827365	5.632031
ADSS1	0.825173	0.716298	2.366491	2.078111	1.423153
ADSS2	45.614486	38.487714	21.93425	24.829987	21.437358
ADTRP	1.381042	0.115013	0.13026	1.22716	0.071581
AEBP1	147.739276	278.637919	264.077208	73.147581	56.384792
AEBP2	4.45595	7.274774	4.711652	3.60502	4.874188
AEN	3.100533	3.150469	2.720069	4.963422	4.072383
AF165138.7	0.051136	0.070187	0	0.07033	0.017473
AF196779.12	0.01369	0	0	0.018828	0.028067
AF241726.2	0	0	0	0	0
AFAP1	3.2484	11.836919	6.221278	2.905672	7.311107
AFAP1L1	1.780089	3.532954	2.740962	1.210061	2.835053
AFAP1L2	1.254233	7.379268	3.145745	2.180182	2.460263
AFDN	7.922887	3.386112	5.401593	5.785708	20.01703
AFF1	6.694388	11.300466	9.218545	8.891553	7.714314
AFF2	0.018391	0.063424	0.016283	0.022133	0.010016
AFF3	11.604541	12.378815	0.850157	2.18693	31.678768
AFF4	16.756197	24.563906	17.755881	8.539765	15.605
AFG1L	0.44773	0.957116	0.793674	0.641994	0.550766
AFG3L2	7.242709	7.061543	7.033674	8.46379	6.32831
AFM	0	0	0	0	0
AFMID	6.307653	4.17928	9.919664	8.833921	8.04787
AFP	0.064219	0.016273	0	0.006794	0.055704
AFTPH	16.04619	12.699746	12.786232	12.827677	9.343456
AGA	9.448894	12.083736	5.715222	9.436317	11.91949
AGAP1	5.774548	3.491565	5.484349	2.678162	3.888959
AGAP2	0.370895	0.559659	0.238532	1.655402	1.412898
AGAP3	2.8807	3.999635	2.661361	6.213956	10.899567
AGAP4	0.347565	0.290051	0.705093	0.580007	0.446552
AGAP5	0.046515	0.042563	0.10304	0.12084	0.211922
AGAP6	0.91195	0.453135	0.962263	2.305315	2.036816
AGAP9	0.751825	0.474845	1.29901	0.987382	1.124181
AGBL1	0	0	0	0.002471	0.0085
AGBL2	0.308302	0.072543	0.292694	0.387681	1.158822
AGBL3	0.445059	0.301204	0.143338	0.130302	0.248444
AGBL4	0.019417	0.234536	0.160735	0.038575	0.05308
AGBL5	8.672801	5.797259	6.529553	9.706875	6.132168
AGER	0.682105	0.293638	1.114275	1.439192	2.463199
AGFG1	9.37006	10.668174	6.950422	6.214364	5.545409
AGFG2	3.51491	2.260561	2.174079	4.44219	6.067528
AGGF1	15.111157	13.476274	10.508412	7.759208	12.562999
AGK	5.232803	4.106927	3.261467	3.831855	4.633162
AGL	30.543489	11.485169	11.651283	6.644771	4.578852
AGMAT	0.998152	0.700044	1.304144	2.214224	0.250852
AGMO	0.013465	0.14785	0.014129	0.030865	0.133426
AGO1	3.127144	5.204177	4.307822	5.276952	3.6347
AGO2	4.939687	5.963896	5.619639	8.641248	4.435174
AGO3	0.835794	1.539996	2.568894	1.227774	0.748795
AGO4	2.164435	5.400424	4.581838	3.220633	3.831195
AGPAT1	21.570575	29.496394	22.271295	15.422119	23.175713
AGPAT2	11.443168	11.311677	24.080595	47.12922	46.462951
AGPAT3	6.561691	9.094027	11.196736	8.466034	17.014784
AGPAT4	0.471833	2.068366	0.741684	0.41916	0.299241
AGPAT5	6.595735	6.36879	6.282602	7.388624	14.699472
AGPS	8.431621	6.04934	12.843424	4.94871	0.980502
AGR2	405.383717	93.111761	239.370786	101.939898	1906.288805
AGR3	102.479929	99.278033	332.691321	10.212152	208.739992
AGRN	7.700933	20.899429	20.368086	52.513201	16.563263
AGRP	0.126434	0.069416	0.066334	0.14491	0.064804
AGT	4.272515	4.571864	2.883102	1.614035	0.828413
AGTPBP1	4.094074	4.923247	2.271106	3.568581	3.077478
AGTR1	0.300877	1.845046	0.247713	0.07003	75.489689
AGTR2	0	0	0	0.023049	0
AGTRAP	15.728981	14.679533	7.249793	24.870232	20.312441
AGXT	0.0686	0.005947	0	0.064555	0.007402
AGXT2	0.162948	0.060387	0.33769	0.291345	0.087695
AHCTF1	13.028163	8.651286	7.239631	4.539516	6.335849
AHCY	85.961788	42.791898	41.438752	91.281283	63.987893
AHCYL1	26.892925	60.771369	60.931311	35.380808	28.510627
AHCYL2	2.826403	6.979126	2.847532	3.764632	9.7004
AHDC1	2.008748	4.783178	4.274602	4.371522	4.023822
AHI1	1.873466	1.76068	3.013776	2.286717	2.314841
AHNAK	83.799534	115.818463	105.46424	48.530913	70.893973
AHNAK2	1.327665	4.704117	27.704221	1.533478	0.65764
AHR	23.862438	83.841855	48.269868	17.165967	7.690536
AHRR	0.192906	0.227938	0.11661	0.210521	0.750156
AHSA1	24.258067	28.576633	32.513981	44.10421	53.759322
AHSG	0.006842	0	0.014359	0.00941	0
AHSP	0	0	0.060118	0.039399	0.029366
AICDA	0.03101	0.017025	0.010846	0.056866	0.005298
AIDA	8.186565	11.272152	6.267037	8.266714	7.48738
AIF1	11.607596	16.146993	9.108483	33.317471	5.755508
AIF1L	3.815934	1.30107	6.114529	13.463349	3.902397
AIFM1	12.422606	12.841324	9.402066	17.594572	19.089272
AIFM2	1.398297	1.296148	0.796129	9.533882	2.349369
AIFM3	0.748178	0.088373	1.191678	1.520972	0.681405
AIG1	16.918108	9.89532	5.818221	14.328412	6.046139
AIM2	0.793342	0.448766	0.12613	4.397587	0.041074
AIMP1	16.844207	13.489472	12.284015	13.200179	22.984801
AIMP2	11.448147	8.208959	9.393203	12.143294	11.618849
AIP	33.641502	13.177562	15.038943	57.097266	92.80163
AIPL1	0	0	0.008478	0.011113	0
AIRE	0.006883	0	0	0.009467	0.007056
AJAP1	0.019467	0.128255	0.152521	0.030344	0.089136
AJM1	0.568813	0.429153	2.737854	2.134982	1.933614
AJUBA	3.648513	5.339729	4.418924	6.328998	1.139976
AK1	2.336109	1.580867	2.090255	4.059825	3.267272
AK2	24.661873	20.418918	17.365015	17.53362	10.483586
AK3	4.923499	17.01737	9.375403	5.472585	15.689859
AK4	8.66996	4.150032	6.95072	1.802819	0.744811
AK5	0.202433	1.069257	0.515166	0.025602	0.274302
AK6	13.09831	8.229779	8.368393	7.619715	7.870047
AK7	0.415277	0.27572	0.878263	1.067042	0.755706
AK8	2.670433	1.1166	3.538202	4.767351	3.233005
AK9	1.956205	1.123905	0.475107	0.734566	0.825335
AKAIN1	0	0	0.02376	0	0
AKAP1	13.457275	8.565535	4.042569	27.457357	21.693809
AKAP10	5.568979	6.574507	3.941017	4.672341	8.973402
AKAP11	5.772678	9.815498	6.522219	5.417259	7.864086
AKAP12	2.543535	9.498243	3.482587	1.053789	2.471456
AKAP13	3.374646	10.15301	5.551886	5.035503	4.368365
AKAP14	0.04128	0.022664	0.10107	0.283875	0
AKAP17A	7.036253	5.700301	9.124325	8.52544	21.399791
AKAP2	0.106482	0.141657	0.141814	0.078858	0.088164
AKAP3	0.254568	0.130126	0.709251	0.54933	0.881863
AKAP4	0	0	0.01666	0	0
AKAP5	0.516496	0.910721	5.388148	1.762654	1.434604
AKAP6	0.054621	0.300778	0.21899	0.133427	0.073542
AKAP7	0.454325	2.057859	0.215296	0.821389	0.597188
AKAP8	6.370738	5.641612	7.856688	9.65888	21.243946
AKAP8L	7.160846	5.594573	7.267905	9.221211	24.984141
AKAP9	4.332028	10.966399	5.456616	4.299558	6.964794
AKIP1	3.891814	9.361588	4.370161	4.399566	13.016187
AKIRIN1	21.226785	23.624245	28.122228	40.277705	12.174369
AKIRIN2	12.918042	18.79656	9.532451	21.03457	13.952378
AKNA	1.378936	2.573889	2.269193	8.876946	2.215299
AKNAD1	0.049133	0.02158	0.099674	0	0.036935
AKR1A1	31.945702	29.422532	80.595209	66.079073	28.030986
AKR1B1	7.191869	11.476129	6.023345	13.291391	4.540699
AKR1B10	0.175393	0.167251	0.69742	37.466593	0
AKR1B15	0.038735	0.805473	0.32516	0.426196	0.024817
AKR1C1	0.834667	0.405226	0.246684	11.825568	0.453966
AKR1C2	4.128685	0.403508	0.468762	5.741191	0.691849
AKR1C3	1.056788	2.229624	2.978074	11.836739	1.778965
AKR1C4	0.008411	0	0	0	0
AKR1C8P	0	0.011934	0	0	0.007427
AKR1D1	0.015615	0.02572	0	0.050112	0.010671
AKR1E2	0.779317	0.416897	1.789252	1.026037	0.696463
AKR7A2	20.89013	27.305915	26.084173	28.134689	29.976761
AKR7A3	4.500253	11.071932	11.805383	12.612011	39.83987
AKR7L	0.226832	0.258654	0.323458	0.215983	1.55614
AKT1	9.729924	7.33833	26.514021	14.441451	34.652481
AKT1S1	8.008925	7.349091	7.326117	8.251717	11.739675
AKT2	6.69668	8.245168	8.776301	6.777424	15.875569
AKT3	2.484124	10.864197	3.004201	2.638373	2.152849
AKTIP	4.407017	6.41766	3.724786	3.128517	4.200413
AL008723.1	0	0	0.188223	0	0
AL021546.1	0	0	0.030603	0	0.149488
AL021997.3	0.115614	0	0.060657	0.079505	0
AL022328.1	0	0	0	0	0
AL022578.1	0.057429	0	0.060261	0	0
AL035425.3	0	0	0	0	0
AL035460.1	0	0	0	0	0
AL049634.2	0	0.020668	0	0.034516	0
AL049794.1	0.008637	0	0.009063	0	0.017708
AL049834.1	1.236961	1.42771	1.782228	1.201841	1.181561
AL049872.1	0	0	0	0	0
AL096814.1	0	0	0	0	0
AL109810.2	0	0	0.012532	0	0.024486
AL109811.3	0.014602	0.012026	0	0	0.007485
AL109927.1	0	0	0	0	0
AL110118.2	0.104995	0.057645	0.055086	0.072203	0.197324
AL117348.2	0	0	0	0	0.010156
AL117350.1	0	0	0	0	0
AL121758.1	0.077115	0.039082	0.031122	0.073427	0.018243
AL121845.2	0	0	0	0	0
AL121845.3	0.214384	0.033629	0.198175	0.147428	0.753486
AL132780.3	0	0	0	0	0
AL133335.1	0	0	0	0	0
AL133475.1	0	0	0	0	0
AL135745.1	0.085863	0	0.045048	0.118092	0.044009
AL135842.1	0	0	0	0	0
AL136295.1	0	0	0.012331	0	0.018069
AL136295.3	0.037881	0.062393	0.039748	0.078149	0.038832
AL136454.1	0.690954	0.341418	0.435014	0.950311	0.354151
AL137164.1	0	0	0	0	0
AL138706.2	0.282443	0.930414	1.185478	0	1.158136
AL138751.1	0	0	0	0	0
AL139011.2	0.044798	0.018446	0.117517	0.007702	0
AL139260.3	0.039617	0.008157	0.109122	0.095353	0.020306
AL139300.1	0.012854	0	0	0	0.046117
AL139333.1	0	0	0.312834	0	0
AL139353.1	0.069174	0.077955	0.061124	0.125182	0.17541
AL158147.2	0	0	0	0	0
AL158839.1	0.282443	0.465207	0.296369	0	0
AL159141.1	1.355354	2.525556	1.431912	3.126383	1.165105
AL159163.1	0.885458	0.265168	0.366016	1.734475	0.632632
AL161784.1	0	0	0	0	0
AL162231.1	0.456716	0.130197	0.405507	0.301994	0.675263
AL162231.3	0.017848	0	0.018728	0	0
AL162426.1	0	0	0	0	0
AL163195.3	0	0	0	0	0
AL163636.3	0.064483	0.177015	0.202987	0.103468	0.121187
AL354761.1	0	0	0	0	0
AL354828.1	0	0	0.027876	0	0
AL354828.2	0	0	0.049613	0	0
AL355102.2	0.075318	0	0	0.025897	0.057907
AL355315.1	0	0	0	0	0
AL355916.3	0	0	0	0	0
AL356135.1	0	0	0	0	0
AL358075.4	0	0	0	0	0
AL365181.2	0.115324	0.240601	0.12101	0.031722	0.220676
AL365202.1	0.109519	0	0.057459	0	0
AL365214.2	0	0	0	0	0
AL391650.1	0.01248	0.061667	0.026191	0.085823	0.127934
AL391987.1	0	0	0.084465	0	0
AL391987.2	0	0	0	0	0
AL445183.1	0	0	0	0	0
AL445989.1	0	0	0	0	0
AL512310.1	0	0	0	0	0
AL512785.2	0.084289	0.069416	0.560154	0.057964	0.47523
AL513523.2	0	0	0	0	0
AL589743.1	0.017576	0.048247	0.067621	0.056403	0.054051
AL589842.1	0	0	0	0	0
AL591806.1	0	0	0.11262	0	0
AL592490.1	0	0	0	0	0
AL596220.1	0	0	0	0	0.122248
AL603832.3	0.014934	0	0.20372	0.225941	0.183712
AL627230.1	0	0	0.148619	0.064933	0.096794
AL645728.1	0	0	0	0.240676	0
AL645922.1	0.001978	0	0.006227	0	0
AL645941.2	0	0	0.055206	0.180901	0
AL662899.4	0.029314	0.019313	0.024608	0.008063	0.02404
AL669918.1	0.005952	0	0	0	0.018303
AL672142.1	0	0	0.044691	0	0
AL691442.2	0	0	0.048636	0	0
AL713999.1	0	0	0	0	0
AL772284.2	0	0	0.040657	0	0.01986
AL845331.2	0.030841	0.025399	0.048543	0	0.094847
AL929554.2	0	0	0	0	0
ALAD	14.790744	19.737278	16.42861	26.265855	12.247582
ALAS1	59.223076	17.942764	21.009743	35.596962	22.89396
ALAS2	0.113162	0	0.031665	0.031128	0.007734
ALB	0.486266	0.015704	0.195093	0.360623	0.356752
ALCAM	51.502288	50.654906	33.113125	13.475335	29.979285
ALDH16A1	3.859238	4.220531	6.705558	6.323628	8.552071
ALDH18A1	32.668699	31.13578	83.940471	32.06097	27.533478
ALDH1A1	4.955783	10.629063	3.492458	22.297675	5.543625
ALDH1A2	0.078424	0.547436	0.015674	0.035954	0.176098
ALDH1A3	0.543893	3.854402	1.928712	0.671326	0.980713
ALDH1B1	20.567738	20.333016	14.386098	12.24106	6.303171
ALDH1L1	0.012915	0.036743	0.01232	0.019378	0.290062
ALDH1L2	1.642663	7.499642	2.700665	0.773039	0.589755
ALDH2	4.271596	7.73407	4.974067	26.035351	3.455194
ALDH3A1	0.024654	0.006768	0.008623	19.734734	0.016849
ALDH3A2	18.395559	11.892936	5.04411	11.930128	11.726461
ALDH3B1	1.496699	3.245568	6.111178	3.231443	2.062307
ALDH3B2	105.846842	28.820128	42.423249	89.88995	180.772551
ALDH4A1	6.559269	3.565286	3.649707	4.237576	10.991851
ALDH5A1	7.535314	5.687316	1.962958	2.152105	4.919666
ALDH6A1	4.280274	5.867043	10.649202	7.21943	12.501105
ALDH7A1	9.543995	8.62535	6.536252	7.948906	7.347861
ALDH8A1	0.477139	0.120195	0.247388	0.301097	0.581188
ALDH9A1	53.130381	44.576782	88.065539	36.747544	33.884924
ALDOA	640.654134	178.774085	351.937356	525.986965	183.133675
ALDOB	0.098527	0.043275	0.158523	0.072272	0.053867
ALDOC	37.823295	1.276937	10.535084	14.753928	0.958191
ALG1	4.873455	4.777273	4.591485	7.490734	10.1201
ALG10	1.51492	1.401663	1.658899	0.771876	1.015249
ALG10B	2.567665	1.922347	1.522721	0.839351	3.226019
ALG11	1.103745	1.333401	1.039943	1.1536	2.08111
ALG12	5.35337	2.220473	3.637533	3.166133	3.778824
ALG13	5.074559	3.302472	2.182775	3.478496	7.544725
ALG14	0.832287	0.922156	1.1241	0.935523	0.690427
ALG1L	4.296948	0.062911	7.554784	1.18197	0.783081
ALG1L2	0.311459	0.035379	1.465042	0.369283	0.385337
ALG2	13.103899	15.671854	14.055841	19.492294	13.455029
ALG3	22.15968	9.178308	12.250394	32.094737	13.630579
ALG5	10.082198	12.799136	29.551304	13.008816	25.349396
ALG6	3.164556	5.415858	4.501403	4.352403	4.310897
ALG8	35.55558	14.942624	9.739966	12.342627	10.467811
ALG9	1.818271	0.771049	1.256491	0.85662	1.13689
ALK	0.016257	0.141535	0.02437	0.06069	0.009523
ALKAL1	0	0	0	0.036388	0.013561
ALKAL2	0.029392	0.04841	0.023131	0.010106	0.022597
ALKBH1	4.364454	4.009223	5.482522	4.749214	8.681132
ALKBH2	7.754346	2.466411	4.33023	9.466048	7.451769
ALKBH3	4.343806	2.403505	7.57054	6.525052	9.872839
ALKBH4	3.801981	3.888062	2.520807	5.372748	7.837704
ALKBH5	53.622045	24.571692	26.531105	29.728902	45.878513
ALKBH6	0.66377	0.135889	0.582384	0.675666	1.437756
ALKBH7	22.162721	11.025891	13.839537	32.673114	51.778817
ALKBH8	3.387055	4.443008	2.215668	3.135097	3.464769
ALLC	0	0	0.026582	0.017421	0.077908
ALMS1	2.805395	3.622619	4.73472	1.991446	1.931703
ALOX12	0.289245	0.152046	0.206643	0.600955	0.637174
ALOX12B	0.157598	0.009984	0.019081	0.250101	0.018641
ALOX15	0.643212	0.054529	0.436718	0.468343	2.491999
ALOX15B	2.610542	1.243523	44.798964	14.720053	1.313516
ALOX5	5.654153	8.168316	3.822451	6.998846	1.849447
ALOX5AP	8.795906	19.930129	10.756397	12.471953	1.674401
ALOXE3	0.548059	0.049366	0.035943	0.100111	0.368694
ALPG	0	0	0.013552	0	0
ALPI	0.006117	0	0	0	0
ALPK1	1.49171	2.822723	1.768117	3.183452	0.818142
ALPK2	0.343118	0.238992	0.485422	0.093913	0.00525
ALPK3	0.412046	1.177986	1.074732	0.406818	0.811595
ALPL	2.559173	2.072315	0.589881	3.158969	11.338908
ALPP	0	0	0	0	0
ALS2	3.734885	4.175172	3.650619	5.000341	2.260004
ALS2CL	1.64423	0.608976	0.667739	0.674755	0.462832
ALX1	0	0	0.187051	0	0.034263
ALX3	0	0.085584	0.027262	0	0
ALX4	0.016799	0.096844	0.067572	0.100121	0.766333
ALYREF	23.565837	11.05148	16.206175	113.257397	55.256099
AMACR	1.031575	1.288022	1.319879	1.363867	1.876166
AMBN	0	0	0	0.011022	0
AMBP	0	0.389762	1.572602	0.314613	5.927005
AMBRA1	4.880335	6.908264	5.704407	8.059855	9.857323
AMD1	11.651991	12.689297	6.542493	12.757386	7.387926
AMDHD1	1.210739	0.256678	0.144654	0.370961	0.073731
AMDHD2	2.072324	1.773456	2.952223	6.172034	11.362649
AMELX	0	0	0	0	0
AMELY	0	0	0	0	0
AMER1	1.946857	1.290822	1.17249	1.261449	0.535585
AMER2	0	0.070011	0	0	0.003112
AMER3	0	0	0	0.027073	0.005045
AMFR	17.175681	26.917466	14.965525	16.343262	45.466131
AMH	0.049785	0.164	0.05877	0.325244	2.864338
AMHR2	0.027457	0.09045	0.004802	0	0.028147
AMIGO1	1.981107	2.933139	1.060742	0.5768	1.610561
AMIGO2	38.323168	7.96979	5.20969	4.606436	3.137154
AMIGO3	0	0	0	0.04642	0.028832
AMMECR1	2.208826	5.668803	7.482101	5.939937	2.03127
AMMECR1L	8.247432	9.908299	6.68484	8.348102	7.747359
AMN	0.003465	0.005707	0.014544	0.076254	0.142087
AMN1	4.086534	1.377712	1.713099	1.434567	3.026921
AMOT	5.737552	3.468207	9.835408	4.237287	0.555161
AMOTL1	1.602704	7.927298	7.65785	6.729828	2.228416
AMOTL2	15.854406	15.553812	9.699958	15.644615	6.7845
AMPD1	0.05805	0.010624	0.081217	0.221777	0.026448
AMPD2	2.078766	4.640345	5.347942	3.417232	3.529021
AMPD3	1.450424	2.264059	1.156378	3.060733	4.200565
AMPH	0.811246	3.288725	0.752335	0.345727	0.219616
AMT	1.210707	0.395339	0.737057	0.771896	1.1615
AMTN	0	0	0	0.213522	0
AMY1A	0	0	0	0	0
AMY1B	0.006898	0.011361	0	0.009487	0
AMY1C	0	0	0	0	0
AMY2A	0.016964	0	0.0089	0	0.008695
AMY2B	0.462066	0.237168	0.419451	0.558655	0.73143
AMZ1	0.234221	1.732235	0.330103	1.967567	3.347295
AMZ2	29.134488	15.687331	14.451703	37.858285	25.749901
ANAPC1	1.849473	2.284183	1.837993	2.023655	1.270543
ANAPC10	2.84963	2.777361	1.947298	2.429297	2.684584
ANAPC11	14.57606	5.886772	7.064294	47.984925	33.695366
ANAPC13	28.847583	14.298171	28.365158	28.224546	20.127334
ANAPC15	6.522338	2.428178	4.324342	3.717254	3.783826
ANAPC16	30.794805	18.354491	36.864687	20.293636	24.300964
